"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5f8edfbc28b161254b40c3fe","5f01ef25-0b66-4550-ba2b-87d9e4c6da13","PHYSICAL","shop","mcdodo-ks-black","Classic Auto Power-Off Cable in Black","<h4 style=""text-align:center;"">Mcdodo Auto-Disconnect Charging Cable For Apple iPhone, iPad</h4><p class=""""><strong>Smart Auto Disconnect;</strong> While leaving our phones on charge until the morning using normal charging cables can lead to shorter battery life, Mcdodo Auto-Disconnect cables have just the right solution by disconnecting power from the phone once your iPhone or iPad battery is full of charge, after reaching 100% it takes the cable from 10 to 40 minutes to make sure the device’s battery is fully charged then starts to slow down the charge until the green glowy light at the top of the cable turns off and no more power goes through your iPhone or iPad. Mcdodo cables engineered to last, our cables also include a warranty for ease of mind.</p><p class=""""><strong>Durability;</strong> Made with extremely durable and long lasting fibre, highly elastic TPE material, and covered with premium double-braided nylon jacket, the cable can withstand over 30000 times of bending and hold up to 100 pounds. The lightning end can be applied 30 pounds of weight vertically without getting damaged.</p><p class=""""></p><p class=""""><strong>Soft nylon braided fabric cable; </strong>Avoid inter twisting cable problems and broken skin cables, Our cables are durable to use, stronger than most of the other cables in the market.</p><p class=""""><strong>Upgraded Connector;</strong> Zinc alloy and tangle-free nylon braided jacket make our McDodo cables sturdier.</p><p class=""""><strong>Smart Charging Mode; </strong>This<strong> </strong>can<strong> </strong>charge your phone with a 3A current when the battery is low for saving your time and switch to trickle charging mode with a 0.5A current when the battery is nearly full. With the help of the LED indicator light, you can identify the state of charging quickly.</p><p class=""""><strong>LED Breathing Light; </strong>This neon-light LED is present on the tip of your charging cable and it shows the charging status, it breaths throughout the complete charge of your phone and switches off when power is off and battery is fully charged.</p><p class=""""><strong>Compatibility; </strong>McDodo lightning to USB Apple cables work perfectly with the list of devices below, also the auto disconnection feature available to work on all the devices;</p><p style=""text-align:center;"" class="""">all <strong>Apple iPhones</strong></p><p style=""text-align:center;"" class="""">all <strong>Apple iPads</strong></p><ul data-rte-list=""default""><li><p style=""text-align:center;"" class=""""><a href=""/how-it-works"" target="""">See How It Works!</a></p></li><li><p style=""text-align:center;"" class=""""><a href=""/videos"" target="""">Click here to see videos of the product</a></p></li><li><p style=""text-align:center;"" class=""""><a href=""/faq"" target="""">FAQ</a></p></li></ul>","SQ9646201","Length","1.2M (3.9FT)","","","","","","","","","","","40.00","20.00","Yes","1","/apple-cables/auto-disconnect","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1611294941880-07DZUY58RERXQUHD3D8J/HTB16sOeXYj1gK0jSZFOq6A7GpXad.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1611000578372-A9FNZJC1Q3E5FXESLGKC/904c7481105c44b753c6124065fff2de.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1603198976047-4SHPAA2OJZQZ84HHZ10I/Screenshot+2020-10-15+at+07.13.13.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1605461690657-S8RCO4HFZAZX930W8ZLY/Screenshot+2020-11-02+at+02.20.33.png"
"","5bf49301-9f20-493e-9cff-49cedfe53c1e","","","","","","SQ2628281","Length","1.8M (5.9FT)","","","","","","","","","","","50.00","25.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
"611c2302b2e4ae2570814130","654baf49-e4b1-4835-b6e1-96a9dbfc3f84","PHYSICAL","shop","mcdodo-lighthouse-apple-cable","Lighthouse Lightning Cable for Apple","<p class="""">Mcdodo Lighthouse with LED light for Apple Devices</p><p class=""""><span style=""text-decoration:underline"">90 Degree Design + Indicator for Gaming, Charging, Data Sync</span></p><p class="""">Nylon Braided Material amazing feel and is super strong.</p><ul data-rte-list=""default""><li><p class=""""><strong>Fast Charge: Yes</strong></p></li><li><p class=""""><strong>Cable Length: (1.2 Meter - 4 FT) (1.8 Meter - 6 FT)</strong></p></li></ul>","SQ2860967","Length","1.2M (4FT)","","","","","","","","","","","40.00","9.95","Yes","0","/right-angle-cables, /apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1629234097745-XJYRARA1D2B65KMUMPIW/image+%2824%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1629249283695-8XLSJXR4JUS87U837SOP/image%2B%252825%2529.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1629234094110-7CHQTUQSMSDV5FS2CUNN/image+%2826%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1629234097627-ZK8TWVZ4UFT6RMV6BL68/image+%2823%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1629234095576-8QJ5JJBRNJIVII690CTH/image+%2827%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672773704402-XIPTZS3GBZNVH7DI15GU/Mcdodo-CA-6390-Type-C-cable-1.jpg"
"","582820be-9799-44fc-9aee-081d4ec1c91d","","","","","","SQ7626544","Length","1.8M (6FT)","","","","","","","","","","","34.99","11.95","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","712767eb-51cc-4695-aa29-21f8ab66350a","","","","","","SQ8339769","Length","USB-C (1.5M)","","","","","","","","","","","50.00","11.95","Yes","0","","","0.0","0.0","0.0","0.0","",""
"6161d734daea47694bd5ecb1","cd7548b0-bf69-403b-99cc-5135af4dc9f4","PHYSICAL","shop","mcdodo-lighthouse-usb-c-cable","Lighthouse Cable USB-C","<p class=""""><strong>【RIGHT ANGLE 90 DEGREE CONNECTOR】</strong> cable with innovative 90-degree L-shaped and green led light design. It's more convenient and more comfortable for playing games, watching videos, read e-books when you lie on the couch or bed while charging</p><ul data-rte-list=""default""><li><p class="""">【MORE COMFORTABLE】Upgrade Elbow Design, new longer design, fitting the hand better, Reject breaking off, one-piece lengthened full-cover joint, bending protection avoiding bursting and broken ends effectively</p></li><li><p class="""">【RAPID and EASY 】Reversible USB Connector, Fast charging &amp; sync for your phone &amp; tablets: 2A high-current copper core in fast speed can not only save charging time but also improve charging efficiency. HD photos, movies and other large files can be transmitted quickly</p></li><li><p class="""">【FULLY COMPATIBLE】Stable and compatible with Galaxy S10/S9/S8+/Note 8, Google Pixel 2XL, Sony Xperia XZ, Huawei Mate10 Pro/P20 Pro, OnePlus 5T and More</p></li><li><p class="""">【WHTAT YOU GET】McDodo Right Angle Cable, 12 months free return and refund service. Every sale includes a 365-day, worry-free guarantee to prove the importance we set on quality.</p></li></ul>","SQ4135811","Device","USB-C","Length","1.5M","","","","","","","","","40.00","20.00","Yes","1","/right-angle-cables, /usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633802881146-NGN74TL9G21GAX7ZZTGR/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633802882125-I86BMOGS07LNJ54QC2PR/image.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633802881822-76W90Q0FE833XWHXEFNT/sleep.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633802879933-0EDJKW7OD5382JJ8S3V9/parametars.jpeg"
"","44dcd541-9510-4b6f-9ef2-5087b39aed70","","","","","","SQ8436286","Device","USB-C","Length","2M","","","","","","","","","50.00","25.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"60748e42a16513620aa4ce70","45dcdb9e-f6da-43e7-864c-443c9687555e","PHYSICAL","shop","mcdodo-magnum-charging-auto-power-off-cable","Lightning Cable Auto Power Off Magnum Series","<p style=""text-align:center;"" class=""""></p>","SQ9983016","Length","1.2m","Color","Red","","","","","","","","","40.00","14.95","Yes","0","/apple-cables/auto-disconnect","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618252265149-MGZBNT7KJPS2K9A6XR7Z/image+%2812%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618252265613-ZB3ZKZEF0NGNJ0GZMPL5/image+%2813%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618252263316-EBAHKIBHBQ56J7SFS1S9/image+%2815%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618252332942-ZWQ74FXDSKYR7CB70042/image+%2816%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618251378603-S5P6SQHU3DEPUV8G3O1S/60366942_375356829994937_6983038870857265845_n.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1618252214935-029RJQESJUDTWEXKH9MN/image+%2814%29.jpg"
"","90af2d3c-9c97-421a-8c65-cd24edd11233","","","","","","SQ0121599","Length","1.8m","Color","Black","","","","","","","","","50.00","25.00","Yes","3","","","0.0","0.0","0.0","0.0","",""
"6093124d6d728f6f6922c32e","3637c453-0e0f-4b00-967b-8bc7977f0d63","PHYSICAL","shop","mcdodo-mini-car-charger","Mini Car Charger 2x USB Charger","<p style=""text-align:center;"" class=""""><strong>A truly fast charging adapter for your car, McDodo Mini Car Charger maintains constant charging of 2.4A and 5V.</strong></p><p style=""text-align:center;"" class="""">Small but efficient, our McDodo mini car charger is made to help improve the charging experience in your car. It provides your phone with a stable current of charge in less time and more hours of use.</p>","SQ4988148","Color","Black","","","","","","","","","","","19.99","9.99","Yes","0","/power-adaptors, /accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251979149-AVKS8474SPUBMCZ36N8M/image+%2813%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251978782-AKD64KSF685MVE78VW56/image+%2812%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251979160-10P36UKUAHR808TEDEIQ/image+%2814%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251979232-PU43OZ0SR2DA1STLT7ST/image+%2811%29+copy.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251957977-776QC7OUYYBR49NSKION/image+%2811%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1620251966865-SEN88Q5N4R4049IH1Z1G/image+%2812%29.jpg"
"","8bc60236-6171-4c8e-8645-088061fc0fc7","","","","","","SQ7017094","Color","White","","","","","","","","","","","19.99","9.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"61d7a196d837ef3e09b34275","c0664f36-d3f0-4ad1-9814-72c4ec700e54","PHYSICAL","shop","mcdodo-multiple-cable-3-in-1-cable","Mcdodo Multiple Cable 3-in-1 Cable","<p class="""">Mcdodo Multiple 3-in-1 Charging Cable is built with three interfaces to charge three devices at once.</p><p class=""""><strong>Apple Lightning + USB-C + MicroUSB</strong></p><p class=""""><strong>Supports Apple Lightning and USB-C Fast Charging 3A 33W Max.</strong></p><p class=""""><strong>Length: 1.2M (4FT)</strong></p>","MC622","","","","","","","","","","","","","40.00","20.00","Yes","2","/usbc-cables","3 in 1","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521869322-70PTPTTP1FWSH9TQMVSJ/4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521869559-XTPV1Z22RN1245SS54N2/2.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521959849-T08VG3EVXZXKC6FONFVB/1.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521960244-DHJD0U9KNNN57H02MP15/3.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521960677-AZXM16EO19IPSTSQYXEW/6.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521866924-RH40WRUYIA3W6FFG5JMP/1.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521867160-QYMRRT2O923GISN56ISB/3.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1641521868666-QISE0RB8J9MOAWJA3CBE/6.png"
"6183324b682bfe4a1bf545f4","cfa0018d-a2dc-4284-b63f-614b36c28520","PHYSICAL","shop","mcdodo-pd-usb-c-to-lightning-cable","36W USB-C to Lightning PD Series","<p class="""">McDodo PD Fast Charging and Data Sync (USB-C to Lightning)</p><p class="""">At McDodo, we use only highest-grade materials, so we do have the confidence to provide an industry-leading 1-year warranty.</p><ul data-rte-list=""default""><li><p class="""">The unprecedented 3.1A 36W PD tech takes charging speed to the next level—incredibly fast fuel your device up to 80% faster, or MacBook Pro up to 100% just in 1.9hrs.</p></li><li><p class="""">Certified by the USB IF, the most advanced smart chip for the safest 36W fast charging. Auto fit to protect your device while charging at a max speed.</p></li><li><p class="""">Exclusive Nylon braided coat, 28AWG high conductive wire, plus flexible joints and 3D Laser-welded aluminium-alloy connector, build a cable so durable that will even outlast your phone.</p></li><li><p class="""">Meet all your needs everywhere with the most popular size of 1.8m—use at home or at work, it’s reliable to the point.</p></li></ul>","SQ4944141","Color","Black","Length","1.2M","","","","","","","","","30.00","15.00","Yes","0","/apple-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635990762666-6S4Y6M4VIILO9KK4CXSI/maa.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988899542-VZL72LL60X5FH6H9BM8T/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988900747-R4D0ZIKOVJXX4JWGLP9B/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988899928-T1C72Q0160YQB8PPEXBS/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988900024-VFIWRHEAKRN9M7JOJW9G/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988900071-A7MLZ4LZ6GRNQO2SPUYE/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1635988899247-XM4NW0THVO8E2QO4XCSI/statuspdusbclight.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1649781790836-IU99HPDC0TTBQG9L1XDJ/55.jpeg"
"","3e7677a3-650c-47d8-a1cf-51379eb9538b","","","","","","SQ1467266","Color","Black","Length","1.8M","","","","","","","","","40.00","20.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","04964006-b00d-4e7a-8bf1-3e0cae0b9486","","","","","","SQ9792185","Color","Green","Length","1.2M","","","","","","","","","30.00","15.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","f452c8ad-eab5-4b2e-a00a-7281f5c82af9","","","","","","SQ4823581","Color","Green","Length","1.8M","","","","","","","","","40.00","20.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
"61b6137a4de1f8660e8863c0","f6581806-919b-459a-a226-66c7ecf44897","PHYSICAL","shop","mcdodo-qi-magsafe-charger","15W MagSafe Wireless Magnetic Charger USB-C","<p class="""">The Mcdodo 15W Qi MagSafe Charger makes wireless charging a snap. The perfectly aligned magnets attach to your device and provide faster wireless charging up to 15W.</p><p class="""">The McDodo MagSafe Charger maintains compatibility with Qi charging, so it can be used to wirelessly charge your iPhone 8 or later, as well as AirPods models with a wireless charging case, as you would with any Qi-certified charger.</p><p class="""">Recommended: Up to 20W USB-C Power Adapter (<a href=""https://mcdodo.co.uk/shop/power-adapters"">View</a>)</p>","SQ4863101","","","","","","","","","","","","","50.00","30.00","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323710405-X3ASDELVZYLROMCKB16L/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323712578-CA0JD9SZLD73S1X4J4WR/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323798227-MM215MIBFVWWEMAD3U9D/1.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323709288-KSHV5PR0EJJMGREAI9PN/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323829753-54PN94FU3XPOR76VZBUV/3.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323712737-U9ZWKO65RDUZKUINK7PZ/with+case.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1639323714219-WM8P8JIGD31Y6IPCKG76/3.png"
"615c58397d4b477fddf5c43d","8361aeeb-dcc9-459a-8d95-221c464a6cbb","PHYSICAL","shop","mcdodo-right-angle-usb-c-cable","Right Angle USB-C Cable","<p class=""""></p>","SQ6452600","Cable Length","0.5M","","","","","","","","","","","14.99","11.49","Yes","0","/right-angle-cables, /usbc-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633441878314-GNMXLRZYQ83JDPD04Q3H/image+%2828%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633442547878-S7H3Y4CJGW1NWD1VOF15/image+%2828%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633442558599-FV7M0QIR2RMFSU7KGWLN/image.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633442559086-XG9L8P7IM7HQJ6PVIPWW/image+%281%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633445678896-NNRIPYWSSSHJRDYKAUO5/image+%283%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1633445679063-I6AZ9EJ3RZ83HWHUN8OU/image+%282%29.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661069867661-EQW9XDECFKMYHSH43714/right-angle-usb-c-mcdodo-uk.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1674002381080-IQ9N5UP05VL2CMD9LPD6/s-l1600.png"
"","976a88c9-21ae-412b-a8cf-f8b5473e6162","","","","","","SQ8938191","Cable Length","1.2M","","","","","","","","","","","24.99","13.49","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","d4e4870c-81a3-4e20-a864-dd0757bba534","","","","","","SQ6949300","Cable Length","1.8M","","","","","","","","","","","29.99","15.49","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","6251f5a9-c5f3-49fe-ab64-3847060e311b","","","","","","SQ3022363","Cable Length","3M","","","","","","","","","","","39.99","18.49","Yes","0","","","0.0","0.0","0.0","0.0","",""
"60f8325c80af0945330c6f66","1c273b85-02fe-4288-a4c7-07635b3f961e","PHYSICAL","shop","mcdodo-right-angle-usb-cable-with-led-light","Right Angle Lightning Cable for Apple","<p class=""""></p>","SQ3572235","Length","0.5M (1.8FT)","","","","","","","","","","","14.99","7.99","Yes","0","/right-angle-cables, /apple-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642377304463-O74IO8YWBW7DN2BZN0XA/visi.png"
